id	name
40911at40674	CDC27
199058at40674	CLDN23
49182at40674	ORC1
164036at40674	CA5A
196771at40674	SCX
106625at40674	GDF10
55368at40674	DKFZp686O0451
148219at40674	OR13C3
4362at40674	DOCK8
49028at40674	C21orf66
151703at40674	KIF25
206817at40674	RIPPLY3
51791at40674	TAS1R1
111166at40674	GYG2
3990at40674	INTS1
74617at40674	TCF25
49614at40674	TSHR
27580at40674	CLSTN1
103696at40674	TCOF1
163660at40674	OR8G5
17002at40674	CASKIN1
159411at40674	SOX2
32298at40674	CATSPERB
184738at40674	LOC110117498
37348at40674	DIS3L2
148719at40674	CYSLTR2
43694at40674	PKP1
173438at40674	GLT6D1
116190at40674	GHDC
52354at40674	KANSL3
66319at40674	GSTCD
115094at40674	PDHB
58077at40674	PDE4C
171560at40674	IL19
56991at40674	MED17
88514at40674	MYLK2
20039at40674	DIS3L
7195at40674	NUP188
79142at40674	PINK1
192825at40674	SAMD12
179979at40674	IL34
155004at40674	SAMD14
159845at40674	GOSR1
141724at40674	MCU
86510at40674	SLC16A5
77951at40674	NUAK2
212215at40674	RPLP1
75277at40674	KCNQ1
44833at40674	AJM1
71817at40674	NTNG1
142723at40674	ELMOD2
79094at40674	SUFU
153674at40674	OR7E24
31991at40674	ITGA3
67867at40674	BEST3
145118at40674	FIZ1
166091at40674	KLK8
8848at40674	KIAA1217
192772at40674	FXYD3
49490at40674	GAS6
29088at40674	TTI1
16719at40674	BRIP1
177634at40674	C8orf58
49756at40674	CSF3R
150380at40674	NPHS2
85201at40674	SERINC4
119661at40674	MUTYH
55022at40674	DKFZp686P15123
139909at40674	EDG4
177609at40674	PSMA8
177808at40674	CLPP
169375at40674	C1QTNF7
59172at40674	TCERG1
213378at40674	PMAIP1
59789at40674	LENG8
206929at40674	MST065
24695at40674	FYCO1
205670at40674	CDX1
110270at40674	WASF3
189740at40674	FUS
76853at40674	BANK1
83083at40674	SH3KBP1
133045at40674	ABHD13
92571at40674	KCNA10
18528at40674	ZSWIM5
120923at40674	DENND2D
28042at40674	MOV10
35881at40674	FAM83B
64420at40674	SRRT
177444at40674	MDS013
203684at40674	VAMP4
19829at40674	GRIP2
83185at40674	DKFZp666M044
181024at40674	KIAA1024L
186720at40674	LIN7C
155339at40674	MUSTN1
77347at40674	MCAM
122139at40674	ZFP91
203947at40674	SDC4
181706at40674	CD63
136273at40674	ANXA5
199682at40674	PYCARD
189066at40674	EMC4
68322at40674	UGT8
73593at40674	SHCBP1
135927at40674	ATCAY
99150at40674	CDK15
61304at40674	MAN1B1
48822at40674	ZNRF3
40578at40674	ADAM23
166011at40674	SLC10A5
134271at40674	VSX2
16162at40674	PIK3CA
118206at40674	POM121L2
43088at40674	LPIN3
148203at40674	OR8B2
8979at40674	SON
140015at40674	CCNG1
40250at40674	GFM1
198946at40674	CCDC70
28837at40674	PCDH8
121214at40674	TEFM
63590at40674	DDX5
106237at40674	DOM3Z
87769at40674	FGB
44790at40674	BCL6
210095at40674	UBL5
46295at40674	COL6A1
212795at40674	TOM7
77313at40674	ANAPC7
201773at40674	LYPD1
35530at40674	ADAMTS4
50021at40674	PAK5
81927at40674	NDUFS2
141544at40674	XRCC3
191165at40674	TACI
38084at40674	MYRF
96447at40674	NRF1
152938at40674	IBA57
92010at40674	ATG16L2
169562at40674	FOXL2
12322at40674	NCOA2
88775at40674	MED26
98224at40674	GPC2
28265at40674	DSC1
204001at40674	SERTAD1
34908at40674	LDLR
165787at40674	DBX1
131102at40674	EHF
116187at40674	SLC16A7
82888at40674	GK5
46955at40674	XRCC5
188008at40674	FEV
14600at40674	TNN
161875at40674	FAM131A
10693at40674	SPAG17
128791at40674	ANKRD16
88119at40674	CCDC120
38098at40674	PRDM4
120196at40674	CLEC14A
206041at40674	SFRS3
854at40674	KMT2D
83751at40674	OGFR
161735at40674	RASSF7
152026at40674	MGLL
110724at40674	WDR45B
213056at40674	PCP4
161607at40674	RTP5
17217at40674	SORBS2
180263at40674	RCVRN
150789at40674	KRT23
189095at40674	SSSCA1
61850at40674	IRAK2
106735at40674	ZBTB8A
94119at40674	UXS1
198136at40674	IL12A
183529at40674	CIB4
190484at40674	UBE2H
58950at40674	ACSS1
154454at40674	OSR1
72189at40674	CDK5RAP1
113915at40674	KLHDC8A
121245at40674	ACP4
144735at40674	RPL5
152971at40674	CA2
199575at40674	MRPS14
181094at40674	TAF15
45895at40674	SOX6
194741at40674	ZG16
35765at40674	SEMA3E
58479at40674	ZNF77
19033at40674	STARD13
148073at40674	IPCEF1
197799at40674	TTC32
165509at40674	LYPD4
108328at40674	CCDC63
48732at40674	MAP3K20
156589at40674	C6orf154
185454at40674	ARL6
52975at40674	NUP85
84570at40674	NR1H4
69603at40674	SIAE
194143at40674	BCL7B
1577at40674	VPS13C
131889at40674	ZDHHC15
69193at40674	MAPK7
196047at40674	FGF3
53175at40674	PAN3
41727at40674	ESCO1
121066at40674	LNPK
88065at40674	DDX6
170472at40674	UBXN2A
61119at40674	HNRNPM
175396at40674	RAB23
165625at40674	B3GALT6
50273at40674	ABLIM2
63171at40674	LINGO1
180365at40674	C16orf72
62389at40674	TNFAIP2
113450at40674	GMPPB
142967at40674	OR12D2
166469at40674	DNASE1L1
84439at40674	ADGRG7
118370at40674	ECM1
124040at40674	LMX1A
160809at40674	FOLR1
83503at40674	NXPE2
52038at40674	UBASH3A
151841at40674	NUDC
164647at40674	TPRG1
60234at40674	KARS
186733at40674	PPCDC
205794at40674	IFITM5
166019at40674	LZTS2
207983at40674	CXCL6
629at40674	DYNC2H1
173408at40674	ATP6V1D
20125at40674	ADCY5
78139at40674	SLC9A8
111800at40674	GNMT
134255at40674	PRICKLE4
131083at40674	IFNLR1
92343at40674	ZNF713
153571at40674	C16orf89
17909at40674	ATP2B2
79681at40674	FBXO43
97997at40674	EEF1G
19273at40674	SEMA6D
137780at40674	ASB5
151986at40674	OR5B17
168604at40674	HSFX4
118246at40674	BHMT2
114990at40674	COPS5
128579at40674	LPAR4
154057at40674	HSD17B13
209430at40674	TRIR
160946at40674	ZCWPW2
191595at40674	C1orf109
45672at40674	ARHGAP12
209342at40674	RPS25
20006at40674	LIG3
31118at40674	ZFYVE28
105707at40674	RFTN2
119153at40674	WASHC1
142359at40674	RASSF6
69346at40674	SNX9
175653at40674	SNAP25
30340at40674	TLR7
175093at40674	EDA
74724at40674	NEK5
145740at40674	OR10Q1
50874at40674	ZNF143
27387at40674	LLGL1
191193at40674	H1FNT
38442at40674	TRPC1
96402at40674	PHF21B
159597at40674	BAG4
201409at40674	MEAF6
33676at40674	DKFZp686C0249
154638at40674	TATDN3
139660at40674	CASP1
123570at40674	CCDC78
45173at40674	CNOT10
175934at40674	INSIG1
14738at40674	PLCB4
189292at40674	LRRC72
4430at40674	NUP205
126899at40674	EIF2B2
43592at40674	ABCD2
102410at40674	HNRNPF
161850at40674	OR5D18
115246at40674	CYP8B1
152194at40674	LYSMD3
184171at40674	ARHH
159514at40674	FAM151B
32551at40674	TRPC3
31949at40674	LOC105373926
207667at40674	HIST2H2BE
198636at40674	GRIFIN
154626at40674	AQP1
72086at40674	SLC39A6
35343at40674	ACO2
25915at40674	GRIK2
185516at40674	PPIL3
132963at40674	SLC25A33
44443at40674	TTLL7
17076at40674	EHMT2
136345at40674	CA12
111143at40674	PDIA6
29293at40674	LATS2
60514at40674	NEK11
208116at40674	TMEM139
34469at40674	WDR75
146927at40674	FRA10AC1
146250at40674	CMKLR1
89683at40674	RBM45
64413at40674	FAM129C
6435at40674	DIDO1
68695at40674	CNOT2
114022at40674	GPR63
102922at40674	ATG4A
88053at40674	B3GALNT2
191310at40674	ERMN
50305at40674	GPD2
109385at40674	DSCC1
146861at40674	YIPF1
105283at40674	SHQ1
43738at40674	SV2C
200317at40674	RPA3
138284at40674	MBNL1
6359at40674	KIDINS220
189521at40674	UFC1
72294at40674	MOXD1
55115at40674	MFSD6
54281at40674	ZDHHC5
166685at40674	HOXA11
142731at40674	SLC25A21
121775at40674	CRLF1
114359at40674	FAM53B
169072at40674	PRPH2
152423at40674	GRAMD2A
63211at40674	KLHL17
211147at40674	ATP6V0E1
195616at40674	ATP5H
94509at40674	PIGS
102327at40674	RANBP3L
73626at40674	EPS8L2
50211at40674	REPS1
131808at40674	UCP3
25989at40674	serase-1B
140810at40674	GPR160
99356at40674	PDLIM2
14792at40674	ZFYVE16
125203at40674	GORASP1
23533at40674	DENND2A
203304at40674	MMGT1
12519at40674	NSD2
165598at40674	OR9I1
138926at40674	LRRC34
187172at40674	C21orf62
83930at40674	PNKP
172941at40674	HEXIM1
194950at40674	C20orf85
131375at40674	C1orf155
124803at40674	NAP1L2
146200at40674	PARP16
66003at40674	BTK
131367at40674	2-Mar
135784at40674	CAMK4
58666at40674	NKRF
139919at40674	POU5F1
169350at40674	TMEM56
70563at40674	SLC13A2
194445at40674	GLNG
153736at40674	GALR2
81949at40674	ADSL
103732at40674	RPL3L
76741at40674	PEPD
177803at40674	MYOZ3
169288at40674	TIGD1
78578at40674	FOXJ3
53913at40674	DDIAS
212322at40674	ATP6V1G2
115895at40674	USP50
52118at40674	LRCH1
33316at40674	ZC3H6
139842at40674	UBLCP1
95063at40674	POLD2
16098at40674	USP19
128243at40674	ASB12
178530at40674	HDGF
142112at40674	OR2G3
84085at40674	PPP1R12C
86832at40674	FLI1
105041at40674	EOMES
182174at40674	RPL18A
73204at40674	CNGA4
42700at40674	PIDD1
39834at40674	CEP97
35864at40674	LIG1
56941at40674	CHAMP1
97593at40674	FBXO39
132411at40674	YDJC
173759at40674	ARV1
195974at40674	SYCE2
92373at40674	CDS2
55896at40674	FASTKD2
146967at40674	AWAT1
202287at40674	IFNB1
43897at40674	FBLN1
133625at40674	CAPZB
93792at40674	ABTB1
141906at40674	OR13F1
54560at40674	TARS2
128467at40674	IZUMO1
166481at40674	KCNK15
167658at40674	GSTK1
99156at40674	C12orf66
119994at40674	BMP6
145058at40674	FAM43B
27244at40674	ZNF23
173631at40674	ABT1
158873at40674	CCNO
76517at40674	XIAP
160910at40674	TNFRSF11B
13933at40674	WDR35
179035at40674	C8orf82
53759at40674	USP37
83886at40674	CPEB1
166415at40674	YWHAQ
164120at40674	KLK14
68698at40674	CYBB
200922at40674	LCN2
59986at40674	FARSB
25583at40674	ALG12
193014at40674	C1orf50
156402at40674	IGBP1
186413at40674	CLDN34
19005at40674	ANKRD28
166379at40674	MKRN2OS
184837at40674	MYL3
45608at40674	GAB1
132283at40674	RPF1
193781at40674	TMEM225
83350at40674	ZCWPW1
657at40674	CCDC168
25854at40674	DPP8
91657at40674	TSTD2
208337at40674	LY6G6D
148577at40674	TMEM41B
158775at40674	JAM2
36701at40674	MAP3K19
199894at40674	RPP25L
163427at40674	TAS2R10
82148at40674	NLE1
108909at40674	GPATCH2
69333at40674	HOOK2
77199at40674	CCT4
118582at40674	SLC2A8
165069at40674	OGN
153717at40674	SNX15
176282at40674	PIGX
123908at40674	TXNDC5
74320at40674	ALG8
97189at40674	IFT52
212331at40674	BGLAP
185343at40674	CGI-38
39944at40674	OVCH2
155208at40674	GPM6A
156644at40674	C22orf13
18153at40674	PLEKHA6
112648at40674	KCNG4
154566at40674	KMT5A
98425at40674	CHRNA1
135581at40674	ZCCHC3
171635at40674	BDH2
174611at40674	CHAC2
140159at40674	G3BP2
184711at40674	COQ7
166772at40674	CCDC159
69326at40674	ZNF570
126440at40674	NONO
138328at40674	DNTTIP2
88238at40674	TSSK2
184380at40674	EBPL
189589at40674	MMTAG2
178511at40674	OIP5
39313at40674	STAT1
23851at40674	FBH1
181593at40674	LYPD5
48053at40674	TRIM28
140590at40674	HLA-G
172629at40674	RAB29
206656at40674	SNRPD1
33037at40674	EXOSC10
136586at40674	AQP4
159822at40674	CWC25
15982at40674	KIF27
154987at40674	FBXO28
133741at40674	ADORA2B
1699at40674	RANBP2
161352at40674	NUDT21
75532at40674	HNRNPUL1
146427at40674	OR52D1
160119at40674	SPRY1
35577at40674	PCDHGA11
154078at40674	FAM76A
109318at40674	RAI2
12305at40674	EPB41L3
121767at40674	KIAA0513
98796at40674	TKFC
137050at40674	ACR
163560at40674	SNRPA1
75019at40674	CCT5
212084at40674	COX7C
175765at40674	PRADC1
55878at40674	RNF19A
128639at40674	MAPK3
1303at40674	CFAP47
63014at40674	CHST15
156484at40674	CYB5D2
103840at40674	IL18RAP
179403at40674	GSTP1
139944at40674	HSD17B2
210916at40674	BAD
32331at40674	DKFZp564A026
84501at40674	ALDH5A1
111612at40674	BFSP1
110288at40674	PSMD11
144091at40674	P2RY6
110320at40674	ADH7
102318at40674	SUV39H1
30168at40674	AASS
10378at40674	ADAMTS7
76972at40674	KDELC1
26714at40674	LIPE
147917at40674	C14orf140
127294at40674	SASH3
169291at40674	SERPINA3
103728at40674	IDO1
45000at40674	APEH
209718at40674	BOLA3
24532at40674	CASK
6264at40674	TNS1
98489at40674	RIOK1
134281at40674	MEI4
36994at40674	NLGN1
192553at40674	IFNK
54377at40674	VWA2
123379at40674	C16orf58
123342at40674	PHYHIP
42520at40674	ACSL6
165179at40674	C21orf59
60351at40674	MTA3
6228at40674	PRRC2C
211646at40674	CAMK2N1
104334at40674	STK39
186278at40674	TMEM182
44067at40674	C2
186277at40674	C1orf57
162574at40674	GPRC5D
189943at40674	CD164L2
18325at40674	POLG
8579at40674	SHPRH
93862at40674	FAM69A
201637at40674	UQCC2
190671at40674	VEGFB
38823at40674	USP6NL
57140at40674	WDR43
83990at40674	SLC4A1AP
158656at40674	ZNF620
183271at40674	CEP27
101783at40674	PRSS23
24940at40674	TIMELESS
155717at40674	PRSS33
34208at40674	HDAC5
80656at40674	DDX50
162961at40674	SOSTDC1
11750at40674	SCRIB
146084at40674	ATP1B2
136647at40674	MOCS3
190494at40674	TIMM23
122435at40674	GTF3A
71083at40674	POF1B
136608at40674	NAAA
71645at40674	DYTN
183188at40674	TMEM9
2038at40674	LRBA
171795at40674	KLRC3
70752at40674	PIAS2
136257at40674	GTF2B
89005at40674	EEF1A1
55293at40674	RBM12B
147815at40674	OR2AG1
199487at40674	SYNJ2BP
176468at40674	UBE2G1
172763at40674	RHCE
72417at40674	PNMA5
162179at40674	IRAK1BP1
162767at40674	RPE
174486at40674	PGAM2
147100at40674	NAPG
183367at40674	IFNW1
174167at40674	EWSR1
54085at40674	BCHE
81600at40674	CDKL3
19046at40674	CACNA2D3
31316at40674	SND1
58816at40674	CFAP52
35841at40674	LRRC8A
82787at40674	NPR3
167176at40674	CLEC12B
80471at40674	NT5DC3
143395at40674	CACUL1
65458at40674	ZNF324
145723at40674	OR52N2
200932at40674	OBP2B
62850at40674	ZNF852
119127at40674	LIPN
205271at40674	IER3
110371at40674	TPST1
212604at40674	NREP
61461at40674	TLR2
48037at40674	SLC26A2
36422at40674	WDR24
32843at40674	KIF1C
186284at40674	C6orf203
480at40674	HMCN1
184130at40674	ZFAND2B
105403at40674	NR0B1
77987at40674	AMIGO2
45527at40674	MARK3
57389at40674	MCM10
90509at40674	SPNS2
56054at40674	EXO1
195505at40674	DNAJB6
111831at40674	SNX7
2837at40674	SORL1
78353at40674	TOMM70
160571at40674	SCRT1
7851at40674	PRR14L
106464at40674	PARP9
34086at40674	RASAL3
86871at40674	WDSUB1
172510at40674	TREX1
106018at40674	ZSCAN5B
62727at40674	HSPA2
84892at40674	HNRNPL
177042at40674	ARHGDIB
53621at40674	CLCNKB
76931at40674	ACTR5
104071at40674	KCTD8
110574at40674	ADAT1
110564at40674	APMAP
188276at40674	RBBP9
170386at40674	PODXL
17509at40674	CHL1
7053at40674	NALCN
68511at40674	CDC25B
142348at40674	NME9
130509at40674	CBARP
105255at40674	ERMAP
53611at40674	SDHA
3156at40674	TLN2
95979at40674	C7orf43
106333at40674	STEAP3
162711at40674	GSDMC
66241at40674	MAK
132097at40674	ATXN3
41166at40674	SYNPO2
123367at40674	KRT33A
113396at40674	SIL1
55264at40674	FLRT3
211247at40674	C1orf210
81945at40674	PGD
201541at40674	PGF
94995at40674	CABL1
5955at40674	CLTC
181573at40674	PDCL2
137037at40674	TOR3A
31381at40674	IGSF9
3062at40674	F8
165208at40674	GJB3
114243at40674	WNT3A
171151at40674	HTATIP2
38063at40674	MAP3K13
150928at40674	OR7G3
27849at40674	ZSCAN20
67705at40674	RPS6KB1
115259at40674	UBQLN4
57187at40674	STXBP3
101877at40674	RCC1L
157864at40674	POU4F1
121650at40674	SLC2A7
30010at40674	LARS2
48756at40674	MLIP
193425at40674	DTD2
167110at40674	TWSG1
89052at40674	ZNF613
176562at40674	KRAS
213655at40674	LYRM2
57647at40674	CCNF
32216at40674	CDAN1
62318at40674	GPI
156180at40674	MTRNR2L9
189840at40674	MIS18A
84879at40674	TTLL10
163029at40674	KLK11
147303at40674	DHRS7C
116259at40674	LHX8
166332at40674	ECI1
94914at40674	PPP2R2C
206142at40674	RPS15
168775at40674	RAB3B
142537at40674	ADAP1
153905at40674	OR2H1
151432at40674	SLC35A2
147271at40674	STC2
175815at40674	RGS1
39709at40674	PIGG
172663at40674	HEBP2
197438at40674	IL11
122001at40674	DPH2
32328at40674	INO80D
92017at40674	TMEM108
161448at40674	HSD17B8
31386at40674	RPAP1
117450at40674	TINF2
98785at40674	THBD
199366at40674	LRCOL1
65222at40674	WDR26
118037at40674	FBXW4
170086at40674	NME5
76147at40674	AKT3
19261at40674	MAST3
196238at40674	TEX35
185720at40674	SELENOP
182974at40674	COL8A1
87435at40674	EARS2
197017at40674	TNFSF18
165416at40674	GLIPR1L2
69851at40674	CATSPERE
201233at40674	C15orf65
53501at40674	SCNN1G
17570at40674	MYBPC3
121908at40674	MAP2K1
91702at40674	CSF2RB
170147at40674	TMEM138
93162at40674	WSB1
132188at40674	CRYM
161341at40674	TSPYL6
190166at40674	WASHC3
119855at40674	ENTPD1
19965at40674	BRPF1
87892at40674	ZBTB43
9393at40674	CHD2
94458at40674	CLK4
125559at40674	FAM83E
153840at40674	TSPAN15
134302at40674	KRT80
100985at40674	PKDCC
28429at40674	SLC8A1
27012at40674	TOP3A
107161at40674	gcnt
159723at40674	CYBRD1
203336at40674	LZIC
42319at40674	CHPF
32858at40674	SMCR8
196379at40674	MRPL27
183102at40674	FAM64A
151293at40674	FAM227A
63759at40674	AAAS
40495at40674	TRIM71
82875at40674	CYP2R1
167944at40674	MAMSTR
150281at40674	OR4E1
77738at40674	ETV1
188143at40674	LRMDA
127338at40674	MAP7D1
199419at40674	BCL7A
9668at40674	MAST2
192836at40674	NRN1
102960at40674	VEZF1
13034at40674	TTC21A
23022at40674	CRAMP1
171285at40674	RAB33B
80747at40674	CYP4F22
17291at40674	NCKAP1
186136at40674	CRISP1
154743at40674	BRDG1
10776at40674	IGF1R
12516at40674	PITPNM1
158868at40674	C1QTNF4
175965at40674	CFAP20
139337at40674	CTSH
4259at40674	NCOR2
98137at40674	AGMO
122596at40674	PEX7
161874at40674	DMBX1
91559at40674	TREH
49200at40674	TLK2
198361at40674	UBE2L6
14603at40674	SYNJ2
96672at40674	KRT85
24182at40674	MTMR3
171314at40674	HEL74
178533at40674	FAM213A
18809at40674	PHKA1
191769at40674	TMA16
173060at40674	MRPL16
162191at40674	IL33
95599at40674	DACH1
65189at40674	SLC26A7
124274at40674	DLK2
63533at40674	RPA1
61301at40674	VPS9D1
158279at40674	STX1B
146442at40674	OR13J1
133763at40674	SLC25A43
52310at40674	ZNF777
61914at40674	CEL
31225at40674	DDX58
213567at40674	ATP5I
38516at40674	ZNF184
66329at40674	ZNF83
16435at40674	NCKAP1L
188777at40674	SAMD10
182868at40674	TM4SF13
163060at40674	TIGIT
90090at40674	DGCR2
182123at40674	LRRC61
175366at40674	TMEM86A
211200at40674	SPX
182741at40674	PSMC3IP
184768at40674	IGFBP7
184246at40674	FLJ23235
22126at40674	LAMB3
206398at40674	ACYP2
122012at40674	KRT6B
138076at40674	TXNDC2
51629at40674	PICALM
166458at40674	UPK3B
79417at40674	LINGO4
41554at40674	AIFM3
139659at40674	HEPN1
105544at40674	CDC25C
61162at40674	SLC9A9
122616at40674	ADPRM
209218at40674	TEN1
59976at40674	GPC5
187049at40674	C3orf62
41531at40674	RNF111
121572at40674	PRMT6
32282at40674	TRPC6
6775at40674	NUP210
209180at40674	BRK1
188609at40674	PLA2G12A
172554at40674	FBXL22
196795at40674	HCA112
178145at40674	RAB38
59533at40674	VIT
202650at40674	VGLL2
181970at40674	APOE
202424at40674	GLOD5
102667at40674	AXUD1
157003at40674	CLIC2
154579at40674	SMARCE1
50497at40674	MIPEP
99882at40674	PORCN
177105at40674	PEX11A
37639at40674	MCTP1
146610at40674	TUSC3
68532at40674	AFM
90414at40674	TUBA8
190205at40674	DNAJC25
201267at40674	LDOC1
151751at40674	AURKB
117624at40674	POLR1E
87407at40674	CHIT1
45833at40674	PAPOLG
101464at40674	SLC34A2
130051at40674	IRF9
117221at40674	LRRC28
121929at40674	NPY1R
209030at40674	SCOTIN
71157at40674	ACSM3
46628at40674	TMEM8A
117997at40674	ZNF296
172626at40674	PTGER1
195643at40674	IL10
88536at40674	TTLL9
151653at40674	PTGR1
47519at40674	CLCN7
86102at40674	PRIM2
148817at40674	C2orf69
9946at40674	AFDN
116538at40674	ADPRHL1
185069at40674	OLIG3
15856at40674	USP7
35446at40674	NFATC3
173793at40674	IL17B
100686at40674	BZW1
49577at40674	ZNF280D
154878at40674	KCNMB2
72547at40674	NF2
24285at40674	ESPN
158549at40674	RASSF1
120680at40674	LOX
3493at40674	COL6A3
101337at40674	IL1R1
79532at40674	AFP
204805at40674	FAM219B
29692at40674	ZNF862
74056at40674	ZNF74
46603at40674	ZNF823
160347at40674	PPP1R3D
116433at40674	KCNJ15
164237at40674	DIRAS3
152329at40674	UPK1B
38522at40674	ZNF287
143373at40674	RDH13
9960at40674	ALK
210814at40674	COX6C
208497at40674	SLURP2
50581at40674	ARMH3
81006at40674	DENND1C
173667at40674	HPGDS
112059at40674	PROC
22269at40674	SEC24B
206386at40674	VMAC
50777at40674	SLC7A14
205779at40674	BET1
194496at40674	CD8A
132670at40674	NDUFAF5
114620at40674	ARFIP1
135339at40674	HAO2
203773at40674	TAL2
140775at40674	DSPG3
146491at40674	SIRPG
184471at40674	SS18L1
191926at40674	LHFP
153744at40674	SERPINB9
188439at40674	GNPNAT1
87527at40674	TMEM104
35233at40674	PRKD2
100602at40674	PAPD7
124350at40674	DFNB59
21777at40674	TYK2
63094at40674	TNFRSF21
475at40674	BIRC6
198788at40674	ALKBH7
41677at40674	SMO
120900at40674	CDKL4
155112at40674	PHYHD1
115499at40674	STYK1
84137at40674	MAP3K7IP1
28658at40674	SSFA2
89208at40674	PRSS53
181406at40674	SPINT2
114519at40674	SCTR
196263at40674	NUTF2
65674at40674	MTMR9
157509at40674	OR10H4
118039at40674	DNAJB13
138381at40674	OR9G4
170081at40674	WDYHV1
162228at40674	C2orf73
79164at40674	CNTLN
187385at40674	OMP
75993at40674	BBS1
180735at40674	BARX1
51888at40674	KRBA1
19641at40674	MYBBP1A
200725at40674	H2AFZ
67531at40674	ZNF398
172346at40674	OLAH
24713at40674	IPO11
74406at40674	RAD17
69461at40674	RUBCNL
72706at40674	HAS3
183139at40674	SPATA4
133144at40674	SAC3D1
112457at40674	ARC
211519at40674	VAMP1
200623at40674	LAMTOR2
47955at40674	FIGN
3111at40674	DNAJC13
205964at40674	HINT1
142399at40674	SHISA7
47280at40674	MID1
33412at40674	ZEB1
80365at40674	LCTL
78349at40674	FBXO34
173325at40674	PRR11
145825at40674	HEL-S-36
6210at40674	GBF1
71878at40674	DRC1
65476at40674	EXTL1
189478at40674	UBE2D3
176327at40674	GPX2
167225at40674	ASMTL
202778at40674	DNAL4
83765at40674	CSK
10940at40674	PEG3
200959at40674	RPS20
11643at40674	MET
208933at40674	C17orf58
71099at40674	NFKBIZ
200938at40674	ACKR1
162633at40674	DRAM1
60089at40674	SLC17A6
213257at40674	FAM177B
81095at40674	DKFZp667E137
200933at40674	TRH
167757at40674	TEPP
152954at40674	FANCE
174297at40674	BHLHE22
127576at40674	NOV
131845at40674	CDK3
116973at40674	TWF1
60800at40674	HIF3A
80821at40674	VRK2
204012at40674	NEUROG2
132708at40674	GALK1
109593at40674	RARB
150444at40674	LRRC30
139128at40674	FAM181A
30773at40674	ROR2
181030at40674	TMCO1
197714at40674	PTGES
34787at40674	COG3
10256at40674	C5
133417at40674	E2F2
79964at40674	CAMKK2
174200at40674	BCAS4
188907at40674	COMMD1
90410at40674	ENOSF1
159200at40674	NFKBIE
69967at40674	ACOT1
32720at40674	ITGA2B
21316at40674	ITGA1
210323at40674	CSTB
146777at40674	MBD6
21602at40674	NPR1
53520at40674	ASAH2
209969at40674	CCL3
84942at40674	ALDH8A1
111264at40674	ACADSB
56782at40674	TBC1D5
207517at40674	AgRP
64924at40674	MOCS1
85363at40674	RBM28
6732at40674	USP32
6972at40674	WIZ
193595at40674	NPM3
153421at40674	VGLL4
107511at40674	ZBTB42
37332at40674	PTPRA
83119at40674	KATNAL2
91246at40674	DEPDC7
169489at40674	HEL97
61043at40674	DET1
105728at40674	TNFRSF8
174674at40674	HEL-S-304
140501at40674	PSMD14
125928at40674	ARMCX1
88152at40674	FADS2
39693at40674	GRM6
40423at40674	HELLS
151995at40674	OR8J1
68445at40674	HEL-S-18
198335at40674	C1orf53
51849at40674	TEX13A
174874at40674	SCAMP3
154382at40674	FUT1
85509at40674	ZFR
193478at40674	CD83
25279at40674	HDAC4
4610at40674	LRP4
34880at40674	MALT1
185582at40674	CEBPB
185584at40674	HNRNPA0
8386at40674	CAMTA1
25629at40674	FBXO11
424at40674	FAT3
200943at40674	ELOC
181890at40674	MGMT
103011at40674	SLC25A46
108307at40674	CYP39A1
51914at40674	ZNF189
93125at40674	ITPRIPL2
34412at40674	FANCB
192883at40674	TMEM52
188481at40674	VSTM5
34083at40674	ZKSCAN5
108692at40674	UHMK1
205781at40674	TAF13
195451at40674	SFT2D2
155335at40674	PRDM8
188930at40674	TMEM223
62215at40674	ZNF248
147996at40674	CALHM4
79456at40674	PLPPR3
185426at40674	AP1S2
143237at40674	DKFZp781D1223
118995at40674	RTL3
170813at40674	THAP5
30371at40674	ZZZ3
89463at40674	CLEC4F
46586at40674	CAPN6
66562at40674	FAM189B
107537at40674	PPIL4
26994at40674	USP33
92281at40674	ANGPTL2
50908at40674	RBBP8
81286at40674	AMPH
192420at40674	C1orf185
15879at40674	MAN2A2
153258at40674	PSMD7
157915at40674	TMEM237
125740at40674	TANGO2
151650at40674	TRUB1
210350at40674	NPPC
102164at40674	FAF2
25914at40674	SUPT16H
83307at40674	FRS2
191851at40674	PDE6D
98895at40674	PDZK1
94243at40674	NOP9
156711at40674	AFMID
209856at40674	MRPL36
848at40674	CUBN
25249at40674	ERCC5
180045at40674	RBM42
94155at40674	GPR89A
157624at40674	SNAI2
94666at40674	TTLL1
204312at40674	NKG7
134311at40674	SLC3A2
117136at40674	DKFZp686H0575
50936at40674	HEL-S-125m
210207at40674	GNG2
104538at40674	PCID2
98928at40674	LIPK
45321at40674	DZIP3
68688at40674	KLHL30
78038at40674	CCDC110
53392at40674	PPP2R1B
9906at40674	DNMT1
158532at40674	C4BPB
146586at40674	ABHD10
102607at40674	TTC5
193493at40674	ARL6IP6
117100at40674	SOCS5
167at40674	MDN1
256at40674	LRP1
124802at40674	ZNF683
89688at40674	HSPBAP1
86571at40674	TUBD1
64101at40674	NXPE3
142669at40674	TFEC
28390at40674	SYNM
213616at40674	FAM24A
138011at40674	COPS6
206310at40674	DNPH1
16881at40674	DHX30
5999at40674	NRAP
16819at40674	PARP15
136164at40674	HFE2
9341at40674	RALGAPB
77186at40674	GRN
196797at40674	ANP32C
18999at40674	CSB-PGBD3
208881at40674	CALCA
192139at40674	SRSF6
152993at40674	CCDC112
